TOPIC MEASURE,CODING SYSTEM,CODE,MODIFIER,PLACE OF SERVICE,EFFECTIVE DATE
143,I9,200.85,,,1/1/1984
143,I9,200.86,,,1/1/1984
143,I9,200.87,,,1/1/1984
143,I9,200.88,,,1/1/1984
143,I9,201,,,1/1/1984
143,I9,201.01,,,1/1/1984
143,I9,201.02,,,1/1/1984
143,I9,201.03,,,1/1/1984
143,I9,201.04,,,1/1/1984
143,I9,201.05,,,1/1/1984
143,I9,201.06,,,1/1/1984
143,I9,201.07,,,1/1/1984
143,I9,201.08,,,1/1/1984
143,I9,201.1,,,1/1/1984
143,I9,201.11,,,1/1/1984
143,I9,201.12,,,1/1/1984
143,I9,201.13,,,1/1/1984
143,I9,201.14,,,1/1/1984
143,I9,201.15,,,1/1/1984
143,I9,201.16,,,1/1/1984
143,I9,201.17,,,1/1/1984
143,I9,201.18,,,1/1/1984
143,I9,201.2,,,1/1/1984
143,I9,201.21,,,1/1/1984
143,I9,201.22,,,1/1/1984
143,I9,201.23,,,1/1/1984
143,I9,201.24,,,1/1/1984
143,I9,201.25,,,1/1/1984
143,I9,201.26,,,1/1/1984
143,I9,201.27,,,1/1/1984
143,I9,201.28,,,1/1/1984
143,I9,201.4,,,1/1/1984
143,I9,201.41,,,1/1/1984
143,I9,201.42,,,1/1/1984
143,I9,201.43,,,1/1/1984
143,I9,201.44,,,1/1/1984
143,I9,201.45,,,1/1/1984
143,I9,201.46,,,1/1/1984
143,I9,201.47,,,1/1/1984
143,I9,201.48,,,1/1/1984
143,I9,201.5,,,1/1/1984
143,I9,201.51,,,1/1/1984
143,I9,201.52,,,1/1/1984
143,I9,201.53,,,1/1/1984
143,I9,201.54,,,1/1/1984
143,I9,201.55,,,1/1/1984
143,I9,201.56,,,1/1/1984
143,I9,201.57,,,1/1/1984
143,I9,201.58,,,1/1/1984
143,I9,201.6,,,1/1/1984
143,I9,201.61,,,1/1/1984
143,I9,201.62,,,1/1/1984
143,I9,201.63,,,1/1/1984
143,I9,201.64,,,1/1/1984
143,I9,201.65,,,1/1/1984
143,I9,201.66,,,1/1/1984
143,I9,201.67,,,1/1/1984
143,I9,201.68,,,1/1/1984
143,I9,201.7,,,1/1/1984
143,I9,201.71,,,1/1/1984
143,I9,201.72,,,1/1/1984
143,I9,201.73,,,1/1/1984
143,I9,201.74,,,1/1/1984
143,I9,201.75,,,1/1/1984
143,I9,201.76,,,1/1/1984
143,I9,201.77,,,1/1/1984
143,I9,201.78,,,1/1/1984
143,I9,201.9,,,1/1/1984
143,I9,201.91,,,1/1/1984
143,I9,201.92,,,1/1/1984
143,I9,201.93,,,1/1/1984
143,I9,201.94,,,1/1/1984
143,I9,201.95,,,1/1/1984
143,I9,201.96,,,1/1/1984
143,I9,201.97,,,1/1/1984
143,I9,201.98,,,1/1/1984
143,I9,202,,,1/1/1984
143,I9,202.01,,,1/1/1984
143,I9,202.02,,,1/1/1984
143,I9,202.03,,,1/1/1984
143,I9,202.04,,,1/1/1984
143,I9,202.05,,,1/1/1984
143,I9,202.06,,,1/1/1984
143,I9,202.07,,,1/1/1984
143,I9,202.08,,,1/1/1984
143,I9,202.1,,,1/1/1984
143,I9,202.11,,,1/1/1984
143,I9,202.12,,,1/1/1984
143,I9,202.13,,,1/1/1984
143,I9,202.14,,,1/1/1984
143,I9,202.15,,,1/1/1984
143,I9,202.16,,,1/1/1984
143,I9,202.17,,,1/1/1984
143,I9,202.18,,,1/1/1984
143,I9,202.2,,,1/1/1984
143,I9,202.21,,,1/1/1984
143,I9,202.22,,,1/1/1984
143,I9,202.23,,,1/1/1984
143,I9,202.24,,,1/1/1984
143,I9,202.25,,,1/1/1984
143,I9,202.26,,,1/1/1984
143,I9,202.27,,,1/1/1984
143,I9,202.28,,,1/1/1984
143,I9,202.3,,,1/1/1984
143,I9,202.31,,,1/1/1984
143,I9,202.32,,,1/1/1984
143,I9,202.33,,,1/1/1984
143,I9,202.34,,,1/1/1984
143,I9,202.35,,,1/1/1984
143,I9,202.36,,,1/1/1984
143,I9,202.37,,,1/1/1984
143,I9,202.38,,,1/1/1984
143,I9,202.4,,,1/1/1984
143,I9,202.41,,,1/1/1984
143,I9,202.42,,,1/1/1984
143,I9,202.43,,,1/1/1984
143,I9,202.44,,,1/1/1984
143,I9,202.45,,,1/1/1984
143,I9,202.46,,,1/1/1984
143,I9,202.47,,,1/1/1984
143,I9,202.48,,,1/1/1984
143,I9,202.5,,,1/1/1984
143,I9,202.51,,,1/1/1984
143,I9,202.52,,,1/1/1984
143,I9,202.53,,,1/1/1984
143,I9,202.54,,,1/1/1984
143,I9,202.55,,,1/1/1984
143,I9,202.56,,,1/1/1984
143,I9,202.57,,,1/1/1984
143,I9,202.58,,,1/1/1984
143,I9,202.6,,,1/1/1984
143,I9,202.61,,,1/1/1984
143,I9,202.62,,,1/1/1984
143,I9,202.63,,,1/1/1984
143,I9,202.64,,,1/1/1984
143,I9,202.65,,,1/1/1984
143,I9,202.66,,,1/1/1984
143,I9,202.67,,,1/1/1984
143,I9,202.68,,,1/1/1984
143,I9,202.7,,,10/1/2007
143,I9,202.71,,,10/1/2007
143,I9,202.72,,,10/1/2007
143,I9,202.73,,,10/1/2007
143,I9,202.74,,,10/1/2007
143,I9,202.75,,,10/1/2007
143,I9,202.76,,,10/1/2007
143,I9,202.77,,,10/1/2007
143,I9,202.78,,,10/1/2007
143,I9,202.8,,,1/1/1984
143,I9,202.81,,,1/1/1984
143,I9,202.82,,,1/1/1984
143,I9,202.83,,,1/1/1984
143,I9,202.84,,,1/1/1984
143,I9,202.85,,,1/1/1984
143,I9,202.86,,,1/1/1984
143,I9,202.87,,,1/1/1984
143,I9,202.88,,,1/1/1984
143,I9,202.9,,,1/1/1984
143,I9,202.91,,,1/1/1984
143,I9,202.92,,,1/1/1984
143,I9,202.93,,,1/1/1984
143,I9,202.94,,,1/1/1984
143,I9,202.95,,,1/1/1984
143,I9,202.96,,,1/1/1984
143,I9,202.97,,,1/1/1984
143,I9,202.98,,,1/1/1984
143,I9,203,,,10/1/1991
143,I9,203.01,,,10/1/1991
143,I9,203.02,,,10/1/2008
143,I9,203.1,,,10/1/1991
143,I9,203.11,,,10/1/1991
143,I9,203.12,,,10/1/2008
143,I9,203.8,,,10/1/1991
143,I9,203.81,,,10/1/1991
143,I9,203.82,,,10/1/2008
143,I9,204,,,10/1/1991
143,I9,204.01,,,10/1/1991
143,I9,204.02,,,10/1/2008
143,I9,204.1,,,10/1/1991
143,I9,204.11,,,10/1/1991
143,I9,204.12,,,10/1/2008
143,I9,204.2,,,10/1/1991
143,I9,204.21,,,10/1/1991
143,I9,204.22,,,10/1/2008
143,I9,204.8,,,10/1/1991
143,I9,204.81,,,10/1/1991
143,I9,204.82,,,10/1/2008
143,I9,204.9,,,10/1/1991
143,I9,204.91,,,10/1/1991
143,I9,204.92,,,10/1/2008
143,I9,205,,,10/1/1991
143,I9,205.01,,,10/1/1991
143,I9,205.02,,,10/1/2008
143,I9,205.1,,,10/1/1991
143,I9,205.11,,,10/1/1991
143,I9,205.12,,,10/1/2008
143,I9,205.2,,,10/1/1991
143,I9,205.21,,,10/1/1991
143,I9,205.22,,,10/1/2008
143,I9,205.3,,,10/1/1991
143,I9,205.31,,,10/1/1991
143,I9,205.32,,,10/1/2008
143,I9,205.8,,,10/1/1991
143,I9,205.81,,,10/1/1991
143,I9,205.82,,,10/1/2008
143,I9,205.9,,,10/1/1991
143,I9,205.91,,,10/1/1991
143,I9,205.92,,,10/1/2008
143,I9,206,,,10/1/1991
143,I9,206.01,,,10/1/1991
143,I9,206.02,,,10/1/2008
143,I9,206.1,,,10/1/1991
143,I9,206.11,,,10/1/1991
143,I9,206.12,,,10/1/2008
143,I9,206.2,,,10/1/1991
143,I9,206.21,,,10/1/1991
143,I9,206.22,,,10/1/2008
143,I9,206.8,,,10/1/1991
143,I9,206.81,,,10/1/1991
143,I9,206.82,,,10/1/2008
143,I9,206.9,,,10/1/1991
143,I9,206.91,,,10/1/1991
143,I9,206.92,,,10/1/2008
143,I9,207,,,10/1/1991
143,I9,207.01,,,10/1/1991
143,I9,207.02,,,10/1/2008
143,I9,207.1,,,10/1/1991
143,I9,207.11,,,10/1/1991
143,I9,207.12,,,10/1/2008
143,I9,207.2,,,10/1/1991
143,I9,207.21,,,10/1/1991
143,I9,207.22,,,10/1/2008
143,I9,207.8,,,10/1/1991
143,I9,207.81,,,10/1/1991
143,I9,207.82,,,10/1/2008
143,I9,208,,,10/1/1991
143,I9,208.01,,,10/1/1991
143,I9,208.02,,,10/1/2008
143,I9,208.1,,,10/1/1991
143,I9,208.11,,,10/1/1991
143,I9,208.12,,,10/1/2008
143,I9,208.2,,,10/1/1991
143,I9,208.21,,,10/1/1991
143,I9,208.22,,,10/1/2008
143,I9,208.8,,,10/1/1991
143,I9,208.81,,,10/1/1991
143,I9,208.82,,,10/1/2008
143,I9,208.9,,,10/1/1991
143,I9,208.91,,,10/1/1991
143,I9,208.92,,,10/1/2008
143,I9,209,,,10/1/2008
143,I9,209.01,,,10/1/2008
143,I9,209.02,,,10/1/2008
143,I9,209.03,,,10/1/2008
143,I9,209.1,,,10/1/2008
143,I9,209.11,,,10/1/2008
143,I9,209.12,,,10/1/2008
143,I9,209.13,,,10/1/2008
143,I9,209.14,,,10/1/2008
143,I9,209.15,,,10/1/2008
143,I9,209.16,,,10/1/2008
143,I9,209.17,,,10/1/2008
143,I9,209.2,,,10/1/2008
143,I9,209.21,,,10/1/2008
143,I9,209.22,,,10/1/2008
143,I9,209.23,,,10/1/2008
143,I9,209.24,,,10/1/2008
143,I9,209.25,,,10/1/2008
143,I9,209.26,,,10/1/2008
143,I9,209.27,,,10/1/2008
143,I9,209.29,,,10/1/2008
143,I9,209.3,,,10/1/2008
143,I9,235,,,1/1/1984
143,I9,235.1,,,1/1/1984
143,I9,235.2,,,1/1/1984
143,I9,235.3,,,1/1/1984
143,I9,235.4,,,1/1/1984
143,I9,235.5,,,1/1/1984
143,I9,235.6,,,1/1/1984
143,I9,235.7,,,1/1/1984
143,I9,235.8,,,1/1/1984
143,I9,235.9,,,1/1/1984
143,I9,236,,,1/1/1984
143,I9,236.1,,,1/1/1984
143,I9,236.2,,,1/1/1984
143,I9,236.3,,,1/1/1984
143,I9,236.4,,,1/1/1984
143,I9,236.5,,,1/1/1984
143,I9,236.6,,,1/1/1984
143,I9,236.7,,,1/1/1984
143,I9,236.9,,,1/1/1984
143,I9,236.91,,,1/1/1984
143,I9,236.99,,,1/1/1984
143,I9,237,,,1/1/1984
143,I9,237.1,,,1/1/1984
143,I9,237.2,,,1/1/1984
143,I9,237.3,,,1/1/1984
143,I9,237.4,,,1/1/1984
143,I9,237.5,,,1/1/1984
143,I9,237.6,,,1/1/1984
143,I9,237.7,,,10/1/1989
143,I9,237.71,,,10/1/1989
143,I9,237.72,,,10/1/1989
143,I9,237.9,,,1/1/1984
143,I9,238,,,1/1/1984
143,I9,238.1,,,1/1/1984
143,I9,238.2,,,1/1/1984
143,I9,238.3,,,1/1/1984
143,I9,238.4,,,1/1/1984
143,I9,238.5,,,1/1/1984
143,I9,238.6,,,1/1/1984
143,I9,238.71,,,10/1/2006
143,I9,238.72,,,10/1/2006
143,I9,238.73,,,10/1/2006
143,I9,238.74,,,10/1/2006
143,I9,238.75,,,10/1/2006
143,I9,238.76,,,10/1/2006
143,I9,238.77,,,10/1/2008
143,I9,238.8,,,1/1/1984
143,I9,238.9,,,1/1/1984
143,I9,239,,,1/1/1984
143,I9,239.1,,,1/1/1984
143,I9,239.2,,,1/1/1984
143,I9,239.3,,,1/1/1984
143,I9,239.4,,,1/1/1984
143,I9,239.5,,,1/1/1984
143,I9,239.6,,,1/1/1984
143,I9,239.7,,,1/1/1984
143,I9,239.8,,,1/1/1984
143,I9,239.9,,,1/1/1984
144,CPT_II,0521F,,,1/1/2008
144,CPT_II,0521F,8P,,1/1/2008
144,CPT_II,1125F,,,1/1/2008
145,C4,24516,,,1/1/1993
145,C4,25606,,,1/1/2007
145,C4,25651,,,1/1/2002
145,C4,26608,,,1/1/1993
145,C4,26650,,,1/1/1990
145,C4,26676,,,1/1/1990
145,C4,26706,,,1/1/1990
145,C4,26727,,,1/1/1990
145,C4,27235,,,1/1/1990
145,C4,27244,,,1/1/1990
145,C4,27245,,,1/1/1993
145,C4,27506,,,1/1/1990
145,C4,27509,,,1/1/1993
145,C4,27756,,,1/1/1990
145,C4,27759,,,1/1/1993
145,C4,28406,,,1/1/1990
145,C4,28436,,,1/1/1990
145,C4,28456,,,1/1/1990
145,C4,28476,,,1/1/1990
145,C4,36597,,,1/1/2004
145,C4,36598,,,1/1/2006
145,C4,37182,,,1/1/2003
145,C4,37183,,,1/1/2003
145,C4,37184,,,1/1/2006
145,C4,37187,,,1/1/2006
145,C4,37188,,,1/1/2006
145,C4,37210,,,1/1/2007
145,C4,43260,,,1/1/1990
145,C4,43261,,,1/1/1994
145,C4,43262,,,1/1/1990
145,C4,43263,,,1/1/1990
145,C4,43264,,,1/1/1990
145,C4,43265,,,1/1/1990
145,C4,43267,,,1/1/1990
145,C4,43268,,,1/1/1990
145,C4,43269,,,1/1/1990
145,C4,43271,,,1/1/1990
145,C4,43272,,,1/1/1990
145,C4,43752,,,1/1/2001
145,C4,44500,,,1/1/1994
145,C4,49440,,,1/1/2008
145,C4,49441,,,1/1/2008
145,C4,49442,,,1/1/2008
145,C4,49446,,,1/1/2008
145,C4,49450,,,1/1/2008
145,C4,49451,,,1/1/2008
145,C4,49452,,,1/1/2008
145,C4,49460,,,1/1/2008
145,C4,49465,,,1/1/2008
145,C4,50382,,,1/1/2006
145,C4,50384,,,1/1/2006
145,C4,50385,,,1/1/2008
145,C4,50386,,,1/1/2008
145,C4,50387,,,1/1/2006
145,C4,50389,,,1/1/2006
145,C4,50590,,,1/1/2006
145,C4,61623,,,1/1/2003
145,C4,62263,,,1/1/2000
145,C4,62264,,,1/1/2003
145,C4,62280,,,1/1/1990
145,C4,62281,,,1/1/1992
145,C4,62282,,,1/1/1990
145,C4,62318,,,1/1/2000
145,C4,62319,,,1/1/2000
145,C4,63610,,,1/1/1990
145,C4,64510,,,1/1/1990
145,C4,64520,,,1/1/1990
145,C4,64530,,,1/1/1990
145,C4,64561,,,1/1/2002
145,C4,64605,,,1/1/1990
145,C4,64610,,,1/1/1990
145,C4,64620,,,1/1/1990
145,C4,64622,,,1/1/1990
145,C4,64626,,,1/1/2000
145,C4,64680,,,1/1/1990
145,C4,64681,,,1/1/2004
145,C4,70010,,,1/1/1990
145,C4,70015,,,1/1/1990
145,C4,70170,,,1/1/1990
145,C4,70332,,,1/1/1990
145,C4,70370,,,1/1/1990
145,C4,70371,,,1/1/1990
145,C4,70373,,,1/1/1990
145,C4,70390,,,1/1/1990
145,C4,71023,,,1/1/1990
145,C4,71034,,,1/1/1990
145,C4,71040,,,1/1/1990
145,C4,71060,,,1/1/1990
145,C4,71090,,,1/1/1990
145,C4,72240,,,1/1/1990
145,C4,72255,,,1/1/1990
145,C4,72265,,,1/1/1990
145,C4,72270,,,1/1/1990
145,C4,72275,,,1/1/2000
145,C4,72285,,,1/1/1990
145,C4,72291,,,1/1/2007
145,C4,72295,,,1/1/1990
145,C4,73040,,,1/1/1990
145,C4,73085,,,1/1/1990
145,C4,73115,,,1/1/1990
145,C4,73525,,,1/1/1990
145,C4,73542,,,1/1/2000
145,C4,73580,,,1/1/1990
145,C4,73615,,,1/1/1990
145,C4,74190,,,1/1/1994
145,C4,74210,,,1/1/1990
145,C4,74220,,,1/1/1990
145,C4,74230,,,1/1/1990
145,C4,74235,,,1/1/1990
145,C4,74240,,,1/1/1990
145,C4,74241,,,1/1/1990
145,C4,74245,,,1/1/1990
145,C4,74246,,,1/1/1990
145,C4,74247,,,1/1/1990
145,C4,74249,,,1/1/1990
145,C4,74250,,,1/1/1990
145,C4,74251,,,1/1/1994
145,C4,74260,,,1/1/1990
145,C4,74270,,,1/1/1990
145,C4,74280,,,1/1/1990
145,C4,74283,,,1/1/1990
145,C4,74290,,,1/1/1990
145,C4,74291,,,1/1/1990
145,C4,74300,,,1/1/1990
145,C4,74305,,,1/1/1990
145,C4,74320,,,1/1/1990
145,C4,74327,,,1/1/1990
145,C4,74328,,,1/1/1990
145,C4,74329,,,1/1/1990
145,C4,74330,,,1/1/1990
145,C4,74340,,,1/1/1990
145,C4,74355,,,1/1/1990
145,C4,74360,,,1/1/1990
145,C4,74363,,,1/1/1991
145,C4,74400,,,1/1/1990
145,C4,74410,,,1/1/1990
145,C4,74415,,,1/1/1990
145,C4,74420,,,1/1/1990
145,C4,74425,,,1/1/1990
145,C4,74430,,,1/1/1990
145,C4,74440,,,1/1/1990
145,C4,74445,,,1/1/1990
145,C4,74450,,,1/1/1990
145,C4,74455,,,1/1/1990
145,C4,74470,,,1/1/1990
145,C4,74475,,,1/1/1990
145,C4,74480,,,1/1/1990
145,C4,74485,,,1/1/1990
145,C4,74740,,,1/1/1990
145,C4,74742,,,1/1/1993
145,C4,75600,,,1/1/1990
145,C4,75605,,,1/1/1990
145,C4,75625,,,1/1/1990
145,C4,75630,,,1/1/1990
145,C4,75650,,,1/1/1990
145,C4,75658,,,1/1/1990
145,C4,75660,,,1/1/1990
145,C4,75662,,,1/1/1990
145,C4,75665,,,1/1/1990
145,C4,75671,,,1/1/1990
145,C4,75676,,,1/1/1990
145,C4,75680,,,1/1/1990
145,C4,75685,,,1/1/1990
145,C4,75705,,,1/1/1990
145,C4,75710,,,1/1/1990
145,C4,75716,,,1/1/1990
145,C4,75722,,,1/1/1990
145,C4,75724,,,1/1/1990
145,C4,75726,,,1/1/1990
145,C4,75731,,,1/1/1990
145,C4,75733,,,1/1/1990
145,C4,75736,,,1/1/1990
145,C4,75741,,,1/1/1990
145,C4,75743,,,1/1/1990
145,C4,75746,,,1/1/1990
145,C4,75756,,,1/1/1990
145,C4,75790,,,1/1/1990
145,C4,75801,,,1/1/1990
145,C4,75803,,,1/1/1990
145,C4,75805,,,1/1/1990
145,C4,75807,,,1/1/1990
145,C4,75809,,,1/1/1993
145,C4,75810,,,1/1/1990
145,C4,75820,,,1/1/1990
145,C4,75822,,,1/1/1990
145,C4,75825,,,1/1/1990
145,C4,75827,,,1/1/1990
145,C4,75831,,,1/1/1990
145,C4,75833,,,1/1/1990
145,C4,75840,,,1/1/1990
145,C4,75842,,,1/1/1990
145,C4,75860,,,1/1/1990
145,C4,75870,,,1/1/1990
145,C4,75872,,,1/1/1990
145,C4,75880,,,1/1/1990
145,C4,75885,,,1/1/1990
145,C4,75887,,,1/1/1990
145,C4,75889,,,1/1/1990
145,C4,75891,,,1/1/1990
145,C4,75893,,,1/1/1990
145,C4,75894,,,1/1/1990
145,C4,75896,,,1/1/1990
145,C4,75898,,,1/1/1990
145,C4,75900,,,1/1/1995
145,C4,75901,,,1/1/2003
145,C4,75902,,,1/1/2003
145,C4,75940,,,1/1/1990
145,C4,75952,,,1/1/2001
145,C4,75953,,,1/1/2001
145,C4,75954,,,1/1/2003
145,C4,75956,,,1/1/2006
145,C4,75957,,,1/1/2006
145,C4,75958,,,1/1/2006
145,C4,75959,,,1/1/2006
145,C4,75960,,,1/1/1993
145,C4,75961,,,1/1/1990
145,C4,75962,,,1/1/1990
145,C4,75966,,,1/1/1990
145,C4,75970,,,1/1/1990
145,C4,75978,,,1/1/1990
145,C4,75980,,,1/1/1990
145,C4,75982,,,1/1/1990
145,C4,75984,,,1/1/1990
145,C4,75992,,,1/1/1993
145,C4,75994,,,1/1/1993
145,C4,75995,,,1/1/1993
145,C4,76000,,,1/1/1990
145,C4,76001,,,1/1/1990
145,C4,76080,,,1/1/1990
145,C4,76100,,,1/1/1990
145,C4,76101,,,1/1/1990
145,C4,76102,,,1/1/1990
145,C4,76120,,,1/1/1990
145,C4,76150,,,1/1/1990
145,C4,76496,,,1/1/2003
145,C4,77001,,,1/1/2007
145,C4,77002,,,1/1/2007
145,C4,77003,,,1/1/2007
145,C4,77031,,,1/1/2007
145,C4,77053,,,1/1/2007
145,C4,77054,,,1/1/2007
145,C4,77071,,,1/1/2007
145,C4,92611,,,1/1/2003
145,C4,93555,,,1/1/1994
145,C4,93556,,,1/1/1994
145,C4,0062T,,,1/1/2005
145,C4,0075T,,,1/1/2005
145,C4,0080T,,,1/1/2005
145,CPT_II,6045F,,,1/1/2008
145,CPT_II,6045F,8P,,1/1/2008
145,HCPCS,G0106,,,1/1/1999
145,HCPCS,G0120,,,1/1/1999
145,HCPCS,G0259,,,1/1/2003
145,HCPCS,G0260,,,1/1/2003
145,HCPCS,G0275,,,1/1/2003
145,HCPCS,G0278,,,1/1/2003
145,HCPCS,G0365,,,1/1/2005
146,C4,77057,,,1/1/2007
146,CPT_II,3340F,,,4/1/2008
146,CPT_II,3341F,,,4/1/2008
146,CPT_II,3342F,,,4/1/2008
146,CPT_II,3343F,,,4/1/2008
146,CPT_II,3344F,,,4/1/2008
146,CPT_II,3345F,,,4/1/2008
146,CPT_II,3350F,,,4/1/2008
146,HCPCS,G0202,,,1/1/2002
146,I9,V76.11,,,10/1/1996
146,I9,V76.12,,,10/1/1996
147,C4,78300,,,1/1/1990
147,C4,78305,,,1/1/1990
147,C4,78306,,,1/1/1990
147,C4,78315,,,1/1/1990
147,C4,78320,,,1/1/1990
147,CPT_II,3570F,,,10/1/2008
147,CPT_II,3570F,3P,,10/1/2008
147,CPT_II,3570F,8P,,10/1/2008
148,C4,22210,,,1/1/1990
148,C4,22214,,,1/1/1990
148,C4,22220,,,1/1/1990
148,C4,22222,,,1/1/1990
148,C4,22224,,,1/1/1990
148,C4,22226,,,1/1/1996
148,C4,22532,,,1/1/2004
148,C4,22533,,,1/1/2004
148,C4,22534,,,1/1/2004
148,C4,22548,,,1/1/1990
148,C4,22554,,,1/1/1990
148,C4,22556,,,1/1/1990
148,C4,22558,,,1/1/1990
148,C4,22585,,,1/1/1990
148,C4,22590,,,1/1/1990
148,C4,22595,,,1/1/1990
148,C4,22600,,,1/1/1990
148,C4,22612,,,1/1/1990
148,C4,22614,,,1/1/1996
148,C4,22630,,,1/1/1990
148,C4,22632,,,1/1/1996
148,C4,22818,,,1/1/1998
148,C4,22819,,,1/1/1998
148,C4,22830,,,1/1/1990
148,C4,22840,,,1/1/1990
148,C4,22841,,,1/1/1996
148,C4,22842,,,1/1/1990
148,C4,22843,,,1/1/1996
148,C4,22844,,,1/1/1996
148,C4,22845,,,1/1/1990
148,C4,22846,,,1/1/1996
148,C4,22847,,,1/1/1996
148,C4,22848,,,1/1/1996
148,C4,22849,,,1/1/1990
148,C4,63001,,,1/1/1990
148,C4,63003,,,1/1/1990
148,C4,63005,,,1/1/1990
148,C4,63011,,,1/1/1990
148,C4,63012,,,1/1/1991
148,C4,63015,,,1/1/1990
148,C4,63016,,,1/1/1990
148,C4,63017,,,1/1/1990
148,C4,63020,,,1/1/1990
148,C4,63030,,,1/1/1990
148,C4,63035,,,1/1/1990
148,C4,63040,,,1/1/1990
148,C4,63042,,,1/1/1990
148,C4,63043,,,1/1/2001
148,C4,63044,,,1/1/2001
148,C4,63045,,,1/1/1990
148,C4,63046,,,1/1/1990
148,C4,63047,,,1/1/1990
148,C4,63048,,,1/1/1990
148,C4,63055,,,1/1/1990
148,C4,63056,,,1/1/1990
148,C4,63057,,,1/1/1990
148,C4,63064,,,1/1/1990
148,C4,63066,,,1/1/1990
148,C4,63075,,,1/1/1990
148,C4,63076,,,1/1/1990
148,C4,63077,,,1/1/1990
148,C4,63078,,,1/1/1990
148,C4,63081,,,1/1/1990
148,C4,63082,,,1/1/1990
148,C4,63085,,,1/1/1990
148,C4,63086,,,1/1/1990
148,C4,63087,,,1/1/1990
148,C4,63088,,,1/1/1990
148,C4,63090,,,1/1/1990
148,C4,63091,,,1/1/1990
148,C4,63101,,,1/1/2004
148,C4,63102,,,1/1/2004
148,C4,63103,,,1/1/2004
148,C4,63170,,,1/1/1990
148,C4,63172,,,1/1/1990
148,C4,63173,,,1/1/1990
148,C4,63180,,,1/1/1990
148,C4,63182,,,1/1/1990
148,C4,63185,,,1/1/1990
148,C4,63190,,,1/1/1990
148,C4,63191,,,1/1/1990
148,C4,63194,,,1/1/1990
148,C4,63195,,,1/1/1990
148,C4,63196,,,1/1/1990
148,C4,63197,,,1/1/1990
148,C4,63198,,,1/1/1990
148,C4,63199,,,1/1/1990
148,C4,63200,,,1/1/1990
148,C4,98940,,,1/1/1997
148,C4,98941,,,1/1/1997
148,C4,98942,,,1/1/1997
148,C4,99201,,,1/1/1992
148,C4,99202,,,1/1/1992
148,C4,99203,,,1/1/1992
148,C4,99204,,,1/1/1992
148,C4,99205,,,1/1/1992
148,C4,99212,,,1/1/1992
148,C4,99213,,,1/1/1992
148,C4,99214,,,1/1/1992
148,C4,99215,,,1/1/1992
148,C4,99241,,,1/1/1992
148,C4,99242,,,1/1/1992
148,C4,99243,,,1/1/1992
148,C4,99244,,,1/1/1992
148,C4,99245,,,1/1/1992
148,CPT_II,0526F,,,1/1/2008
148,CPT_II,1130F,,,1/1/2008
148,CPT_II,1130F,8P,,1/1/2008
148,I9,721.3,,,1/1/1984
148,I9,721.41,,,1/1/1984
148,I9,721.42,,,1/1/1984
148,I9,721.9,,,1/1/1984
148,I9,722,,,1/1/1984
148,I9,722.1,,,1/1/1984
148,I9,722.11,,,1/1/1984
148,I9,722.2,,,1/1/1984
148,I9,722.3,,,1/1/1984
148,I9,722.31,,,1/1/1984
148,I9,722.32,,,1/1/1984
148,I9,722.39,,,1/1/1984
148,I9,722.4,,,1/1/1984
148,I9,722.51,,,1/1/1984
148,I9,722.52,,,1/1/1984
148,I9,722.6,,,1/1/1984
148,I9,722.7,,,1/1/1984
148,I9,722.71,,,1/1/1984
148,I9,722.72,,,1/1/1984
148,I9,722.73,,,1/1/1984
148,I9,722.8,,,1/1/1984
148,I9,722.81,,,1/1/1984
148,I9,722.82,,,1/1/1984
148,I9,722.83,,,1/1/1984
148,I9,722.9,,,1/1/1984
148,I9,722.91,,,1/1/1984
148,I9,722.92,,,1/1/1984
148,I9,722.93,,,1/1/1984
148,I9,723,,,1/1/1984
148,I9,724,,,1/1/1984
148,I9,724.01,,,1/1/1984
148,I9,724.02,,,1/1/1984
148,I9,724.09,,,1/1/1984
148,I9,724.2,,,1/1/1984
148,I9,724.3,,,1/1/1984
148,I9,724.4,,,1/1/1984
148,I9,724.5,,,1/1/1984
148,I9,724.6,,,1/1/1984
148,I9,724.7,,,1/1/1984
148,I9,724.71,,,1/1/1984
148,I9,724.79,,,1/1/1984
148,I9,738.4,,,1/1/1984
148,I9,738.5,,,1/1/1984
148,I9,739.3,,,1/1/1984
148,I9,739.4,,,1/1/1984
148,I9,756.12,,,1/1/1984
148,I9,846,,,1/1/1984
148,I9,846.1,,,1/1/1984
148,I9,846.2,,,1/1/1984
148,I9,846.3,,,1/1/1984
148,I9,846.8,,,1/1/1984
148,I9,846.9,,,1/1/1984
148,I9,847.2,,,1/1/1984
149,C4,22210,,,1/1/1990
149,C4,22214,,,1/1/1990
149,C4,22220,,,1/1/1990
149,C4,22222,,,1/1/1990
149,C4,22224,,,1/1/1990
149,C4,22226,,,1/1/1996
149,C4,22532,,,1/1/2004
149,C4,22533,,,1/1/2004
149,C4,22534,,,1/1/2004
149,C4,22548,,,1/1/1990
149,C4,22554,,,1/1/1990
149,C4,22556,,,1/1/1990
149,C4,22558,,,1/1/1990
149,C4,22585,,,1/1/1990
149,C4,22590,,,1/1/1990
149,C4,22595,,,1/1/1990
149,C4,22600,,,1/1/1990
149,C4,22612,,,1/1/1990
149,C4,22614,,,1/1/1996
149,C4,22630,,,1/1/1990
149,C4,22632,,,1/1/1996
149,C4,22818,,,1/1/1998
