"217169","021225","001"
"217169","Other","000"
"217170","Other","000"
"217172","Other","000"
"217173","Other","000"
"217174","Other","000"
"217175","Other","000"
"217176","Other","000"
"217192","075039","001"
"217193","021162","001"
"217203","075324","001"
"217204","075324","002"
"217218","088482","001"
"217219","017481","001"
"217220","089886","001"
"217221","089885","001"
"217223","073645","001"
"217225","089884","001"
"217226","019684","003"
"217227","075091","001"
"217228","074655","002"
"217229","075483","001"
"217230","075483","002"
"217231","075483","003"
"217232","075483","004"
"217233","075453","001"
"217233","075609","001"
"217234","075453","003"
"217234","075609","003"
"217235","075453","002"
"217235","075609","002"
"217236","075453","004"
"217237","075310","001"
"217238","040282","001"
"217239","073671","001"
"217246","075750","003"
"217247","089886","001"
"217250","089884","001"
"217253","089885","001"
"217254","021145","001"
"217258","075310","002"
"217265","075750","002"
"217268","075479","004"
"217270","021204","001"
"217274","021204","002"
"217275","075479","002"
"217276","075479","003"
"217276","075483","003"
"217280","011722","002"
"217281","020193","001"
"217282","020938","001"
"217286","075709","001"
"217294","087814","001"
"217314","075237","001"
"217317","086537","001"
"217351","088468","001"
"217365","019684","002"
"217377","019660","001"
"217408","074739","001"
"217427","040094","004"
"217574","065062","003"
"217577","065062","002"
"217582","065062","001"
"217583","065062","003"
"217589","065062","002"
"217592","065062","001"
"217593","065053","002"
"217606","065053","001"
"217607","065053","001"
"217610","065053","002"
"217635","019684","001"
"217668","Other","000"
"217705","019979","002"
"217707","Other","000"
"217708","018723","002"
"217709","075274","001"
"217735","020405","002"
"217785","021226","001"
"217786","021226","001"
"217798","020406","001"
"217800","017029","016"
"217801","073589","001"
"217802","020496","002"
"217815","020592","002"
"217818","020639","001"
"217824","020639","002"
"217828","020639","003"
"217838","020699","002"
"217882","089774","001"
"217885","050662","002"
"217890","062269","001"
"217894","061717","002"
"217900","061717","001"
"217903","061717","001"
"217905","075585","001"
"217910","040145","002"
"217911","040145","003"
"217912","040145","005"
"217913","040145","007"
"217914","040145","006"
"217915","040145","009"
"217916","040145","004"
"217917","040145","008"
"217918","040145","001"
"217919","Other","000"
"217920","018894","001"
"217927","018413","002"
"217932","020625","001"
"217942","021205","001"
"217959","020665","001"
"217962","075273","001"
"217987","075274","001"
"218029","075036","001"
"218031","075036","001"
"218036","019684","002"
"218048","019684","003"
"218049","019684","001"
"218095","020207","001"
"218240","Other","000"
"218241","080408","001"
"218241","088571","001"
"218241","Other","000"
"218269","080408","001"
"218269","Other","000"
"218271","040013","001"
"218271","Other","000"
"218290","Other","000"
"218307","Other","000"
"218310","Other","000"
"218337","Other","000"
"218369","021042","002"
"218372","020261","001"
"218449","Other","000"
"218452","080408","001"
"218452","089645","001"
"218452","Other","000"
"218520","075371","002"
"218527","020406","002"
"218529","020406","001"
"218546","074569","002"
"218546","074964","002"
"218546","074979","002"
"218547","074869","003"
"218547","074979","003"
"218549","074569","001"
"218549","074979","001"
"218549","075423","001"
"218552","087128","001"
"218552","088734","001"
"218561","017588","001"
"218561","017588","002"
"218561","017588","003"
"218561","Other","000"
"218581","020152","004"
"218582","040596","002"
"218582","040712","001"
"218582","083426","001"
"218582","084234","001"
"218583","017812","001"
"218584","020779","001"
"218589","020152","002"
"218591","074680","001"
"218593","074754","001"
"218594","019537","003"
"218598","071524","001"
"218601","020152","003"
"218602","020152","001"
"218606","071523","001"
"218607","Other","000"
"218608","Other","000"
"218610","020857","001"
"218615","Other","000"
"218617","080408","001"
"218617","Other","000"
"218622","080408","001"
"218622","Other","000"
"218626","080408","001"
"218626","Other","000"
"218627","Other","000"
"218631","080408","001"
"218631","Other","000"
"218632","Other","000"
"218634","075361","001"
"218637","Other","000"
"218645","Other","000"
"218685","Other","000"
"218690","040204","001"
"218691","083082","001"
"218692","040336","001"
"218707","Other","000"
"218726","080408","002"
"218726","088571","001"
"218726","Other","000"
"218733","017530","001"
"218734","075657","001"
"218736","075657","001"
"218738","075657","002"
"218740","075657","004"
"218741","006488","007"
"218741","006488","017"
"218741","080408","001"
"218741","088571","001"
"218741","Other","000"
"218742","018304","001"
"218742","Other","000"
"218750","Other","000"
"218752","075657","004"
"218755","Other","000"
"218756","075657","003"
"218757","Other","000"
"218761","075657","003"
"218768","080408","001"
"218768","089645","001"
"218768","Other","000"
"218778","080408","001"
"218778","Other","000"
"218779","080408","001"
"218779","089645","001"
"218779","Other","000"
"218780","075665","001"
"218782","075665","001"
"218790","021208","001"
"218791","075259","001"
"218793","021121","003"
"218799","020938","001"
"218807","021205","001"
"218816","074421","001"
"218823","Other","000"
"218824","021208","002"
"218832","062226","005"
"218834","Other","000"
"218835","074761","001"
"218837","Other","000"
"218852","071334","001"
"218853","072744","001"
"218857","Other","000"
"218862","075897","003"
"218863","075897","002"
"218865","075897","001"
"218867","019901","001"
"218869","017377","002"
"218871","020592","002"
"218872","Other","000"
"218874","019028","001"
"218876","020487","001"
"218878","021228","001"
"218879","Other","000"
"218881","075472","001"
"218883","021228","002"
"218904","017498","001"
"218912","075133","003"
"218913","081040","001"
"218914","072251","001"
"218915","074223","001"
"218916","071086","001"
"218917","071088","001"
"218918","071087","001"
"218920","Other","000"
"218924","071210","001"
"218929","072100","001"
"218930","075048","003"
"218931","073138","001"
"218934","018858","001"
"218938","089424","001"
"218944","081319","001"
"218946","018487","002"
"218968","Other","000"
"218979","Other","000"
"218995","Other","000"
"219016","065061","002"
"219018","065061","002"
"219020","Other","000"
"219021","Other","000"
"219023","Other","000"
"219028","075480","004"
"219028","Other","000"
"219033","018304","001"
"219033","Other","000"
"219036","075480","003"
"219041","075480","002"
"219043","075480","001"
"219045","021227","001"
"219056","075768","001"
"219057","075768","002"
"219078","075768","003"
"219079","075509","001"
"219082","075509","002"
"219083","075509","003"
"219088","089771","001"
"219222","Other","000"
"219224","020428","001"
"219259","074530","004"
"219262","074530","003"
"219263","074530","002"
"219266","074530","001"
"219270","Other","000"
"219271","075614","004"
"219272","Other","000"
"219273","Other","000"
"219288","020428","001"
"219339","Other","000"
"219345","Other","000"
"219351","Other","000"
"219366","021235","001"
"219383","040361","002"
"219391","Other","000"
"219394","040361","001"
"219404","017469","001"
"219420","Other","000"
"219425","060304","001"
"219431","062341","001"
"219432","089098","001"
"219433","085123","001"
"219437","Other","000"
"219439","Other","000"
"219441","074451","001"
"219442","075133","002"
"219445","Other","000"
"219446","074827","001"
"219447","017498","002"
"219448","021090","001"
"219452","074984","001"
"219455","021090","001"
"219460","Other","000"
"219467","Other","000"
"219471","Other","000"
"219472","Other","000"
"219477","Other","000"
"219486","Other","000"
"219489","Other","000"
"219493","020985","001"
"219498","050756","001"
"219499","050756","001"
"219502","020408","001"
"219511","021090","001"
"219513","074377","001"
"219514","074377","002"
"219516","050617","001"
"219517","074377","003"
"219521","050584","001"
"219521","Other","000"
"219525","062591","003"
"219527","050617","001"
"219528","063011","001"
"219529","063011","001"
"219531","021073","003"
"219532","021073","002"
"219548","020825","004"
"219549","020825","001"
"219550","020825","002"
"219551","020825","003"
"219553","017513","001"
"219555","063009","001"
"219558","Other","000"
"219560","Other","000"
"219569","075703","001"
"219575","075703","001"
"219577","072579","001"
"219577","072651","001"
"219585","074578","001"
"219586","074556","003"
"219589","074556","002"
"219597","Other","000"
"219618","074410","002"
"219624","Other","000"
"219641","074686","004"
"219642","074686","002"
"219644","074686","001"
"219644","074686","002"
"219645","074388","003"
"219649","074388","001"
"219650","074388","002"
"219653","009218","007"
"219655","020083","001"
"219658","Other","000"
"219670","Other","000"
"219675","084631","001"
"219679","088618","001"
"219680","071250","001"
"219683","088618","001"
"219684","062761","001"
"219685","Other","000"
"219687","062854","001"
"219691","084948","001"
"219696","Other","000"
"219697","Other","000"
"219699","Other","000"
"219700","020882","001"
"219701","019439","002"
"219701","074726","002"
"219702","017498","002"
"219704","062592","002"
"219705","081297","001"
"219709","073652","001"
"219710","062591","002"
"219711","071745","001"
"219719","070279","001"
"219729","075126","002"
"219733","017498","003"
"219734","074223","001"
"219734","074226","001"
"219734","074305","001"
"219736","075847","001"
"219737","085159","001"
"219739","085969","001"
"219739","089398","001"
"219742","009218","013"
"219743","009218","007"
"219745","074140","002"
"219745","076494","002"
"219774","Other","000"
"219796","075847","001"
"219798","020353","001"
"219816","040145","003"
"219828","040143","001"
"219830","020001","001"
"219831","071087","001"
"219832","075138","002"
"219833","075138","002"
"219834","075640","001"
"219838","072575","001"
"219839","075091","002"
"219840","074594","001"
"219842","075511","001"
"219843","075511","001"
"219844","075511","002"
"219846","075511","002"
"219847","074112","003"
"219848","071194","001"
"219849","072011","001"
"219850","071211","001"
"219851","089586","001"
"219855","021153","002"
"219860","021153","001"
"219862","021153","001"
"219875","Other","000"
"219876","Other","000"
"219892","019962","004"
"219898","019851","003"
"219900","020998","001"
"219901","020757","002"
"219904","018731","003"
"219906","040319","001"
"219907","062356","001"
"219909","071523","001"
"219910","012151","010"
"219914","020547","001"
"219915","019436","001"
"219922","007935","003"
"219923","020639","002"
"219924","020639","001"
"219925","084283","001"
"219926","061621","001"
"219971","075061","001"
"219975","019201","002"
"219977","075061","002"
"219992","075527","003"
"220000","075527","002"
"220001","075527","001"
"220008","020254","001"
"220013","021169","002"
"220023","021169","003"
"220035","075898","001"
"220038","075898","002"
"220039","Other","000"
"220042","021169","003"
"220043","021169","003"
"220046","075709","001"
"220047","075898","003"
"220066","021169","001"
"220105","021169","002"
"220107","021169","002"
"220126","075734","001"
"220129","072692","001"
"220130","072695","001"
"220133","072693","001"
"220134","072696","001"
"220165","021169","001"
"220166","021169","001"
"220180","020883","001"
"220187","011245","003"
"220189","019558","001"
"220191","074964","002"
"220192","020675","001"
"220194","089590","001"
"220195","Other","000"
"220196","Other","000"
"220202","062124","002"
"220203","Other","000"
"220205","085691","003"
"220206","080693","003"
"220216","Other","000"
"220217","Other","000"
"220221","Other","000"
"220222","Other","000"
"220224","Other","000"
"220228","Other","000"
"220229","Other","000"
"220230","Other","000"
"220231","Other","000"
"220235","Other","000"
"220238","062517","001"
"220246","Other","000"
"220247","Other","000"
"220250","Other","000"
"220261","040148","001"
"220263","011839","003"
"220265","075124","002"
"220267","075124","003"
"220279","019810","003"
"220296","020857","001"
"220296","Other","000"
"220298","020779","001"
"220298","020857","001"
"220298","Other","000"
"220301","020685","001"
"220301","020857","001"
"220301","Other","000"
"220304","075293","001"
"220307","075150","001"
"220308","019847","001"
"220311","074215","002"
"220315","Other","000"
"220320","061454","001"
"220320","062286","001"
"220334","Other","000"
"220347","081203","001"
"220356","089414","001"
"220357","062533","001"
"220366","072934","001"
"220367","072933","001"
"220370","073030","001"
"220371","088168","001"
"220376","088169","001"
"220378","021081","001"
"220381","Other","000"
"220390","Other","000"
"220399","Other","000"
"220408","020839","001"
"220420","013718","001"
"220448","080408","002"
"220448","Other","000"
"220451","080408","001"
"220451","Other","000"
"220453","Other","000"
"220455","080408","001"
"220455","088571","001"
"220455","Other","000"
"220456","Other","000"
"220457","Other","000"
"220460","Other","000"
"220469","Other","000"
"220472","021257","001"
"220478","Other","000"
"220481","Other","000"
"220483","Other","000"
"220484","Other","000"
"220499","074748","004"
"220504","062447","001"
"220505","064159","001"
"220512","080198","001"
"220513","088167","001"
"220535","Other","000"
"220553","080408","001"
"220553","Other","000"
"220556","062591","002"
"220562","080408","001"
"220562","088571","001"
"220562","Other","000"
"220563","062591","001"
"220566","080408","001"
"220566","Other","000"
"220571","075424","001"
"220580","Other","000"
"220585","075424","001"
"220590","Other","000"
"220592","080408","002"
"220592","Other","000"
"220613","020415","001"
"220633","075311","002"
"220634","075311","001"
"220635","075978","001"
"220635","075978","002"
"220636","075978","001"
"220636","075978","002"
"220649","062591","002"
"220651","062591","001"
"220661","062591","003"
"220662","062591","002"
"220663","062592","001"
"220680","062592","002"
"220685","Other","000"
"220690","019684","002"
"220700","Other","000"
"220701","019684","001"
"220716","010040","012"
"220717","010040","006"
"220718","010040","022"
"220721","010040","012"
"220722","010040","012"
"220740","Other","000"
"220741","075844","001"
"220743","Other","000"
"220744","Other","000"
"220759","020474","001"
"220765","075580","001"
"220766","075580","002"
"220767","075580","003"
"220768","075580","004"
"220773","087795","001"
"220774","021252","001"
"220782","075311","002"
"220783","075311","001"
"220785","075978","002"
"220786","075978","001"
"220789","020831","001"
"220796","020616","003"
"220814","075116","002"
"220817","Other","000"
"220819","040148","001"
"220819","040201","002"
"220819","040356","001"
"220823","019898","000"
"220825","Other","000"
"220828","040558","001"
"220830","040223","002"
"220830","040443","002"
"220836","020616","003"
"220844","040253","001"
"220850","075379","001"
"220851","020616","003"
"220870","074493","001"
"220871","020616","003"
"220917","020822","001"
"220933","080408","001"
"220933","088571","001"
"220933","Other","000"
"220935","080408","001"
"220935","Other","000"
"220952","050629","001"
"220959","050629","002"
"220963","050629","002"
"220964","050629","001"
"220968","021275","001"
"220973","050629","001"
"220987","020385","001"
"221017","075119","002"
"221019","020406","002"
"221026","Other","000"
"221029","075718","001"
"221030","075718","002"
"221032","021061","002"
"221038","075119","001"
"221046","020988","001"
"221100","070330","001"
"221115","040311","003"
"221120","040311","002"
"221122","040311","001"
"221179","040145","004"
"221182","071209","001"
"221185","071209","001"
"221189","075048","004"
"221195","Other","000"
"221197","040282","002"
"221200","063181","001"
"221203","006488","002"
"221203","006488","017"
"221203","080408","001"
"221203","088294","001"
"221203","088571","001"
"221203","Other","000"
"221204","087810","001"
"221205","084364","001"
"221208","080408","001"
"221208","Other","000"
"221213","Other","000"
"221216","Other","000"
"221217","075389","001"
"221218","020986","001"
"221219","020986","001"
"221220","020986","001"
"221225","020986","001"
"221230","074726","002"
"221240","040385","004"
"221246","040385","002"
"221247","040385","003"
"221248","040385","001"
"221275","075567","001"
"221276","075567","001"
"221293","018936","001"
"221294","070586","001"
"221294","080408","001"
"221294","088571","001"
"221294","Other","000"
"221361","021210","009"
"221384","061773","003"
"221387","Other","000"
"221391","021210","011"
"221391","Other","000"
"221400","Other","000"
"221401","020822","002"
"221404","Other","000"
"221408","Other","000"
"221418","088616","001"
"221447","Other","000"
"221449","Other","000"
"221450","Other","000"
"221487","075498","002"
"221488","075498","004"
"221490","075498","002"
"221491","075498","001"
"221494","075498","004"
"221495","075498","001"
"221495","Other","000"
"221496","075498","003"
"221520","075498","003"
"221520","075848","003"
"221556","Other","000"
"221573","Other","000"
"221582","Other","000"
"221594","020560","005"
"221599","075750","004"
"221602","070857","001"
"221607","021335","001"
"221614","021335","001"
"221629","020548","003"
"221631","020548","001"
"221632","021265","001"
"221657","070858","001"
"221673","019834","002"
"221679","020822","001"
"221686","021304","001"
"221688","080408","001"
"221688","088571","001"
"221688","Other","000"
"221690","075902","003"
"221694","075902","003"
"221696","079502","001"
"221700","075902","001"
"221700","079502","001"
"221701","075902","002"
"221703","075902","002"
"221706","Other","000"
"221710","075480","003"
"221715","021304","001"
"221720","075457","001"
"221722","075457","002"
"221762","020297","003"
"221768","020198","001"
"221770","060359","003"
"221770","061505","002"
"221812","075150","001"
"221812","075423","001"
"221847","019735","002"
"221859","019735","003"
"221869","020844","002"
"221870","074311","001"
"221871","074311","001"
"221875","019735","001"
"221878","020364","004"
"221884","020553","001"
"221887","074356","001"
"221887","074522","001"
"221888","020553","002"
"221889","020553","003"
"221890","020553","004"
"221895","Other","000"
"221899","020844","001"
"221924","020505","004"
"221925","075314","001"
"221939","070324","001"
"221940","074315","003"
"221943","089585","001"
"221944","075592","001"
"221948","089586","001"
"221960","087400","002"
"221973","021098","001"
"221974","Other","000"
"221975","021098","001"
"221987","Other","000"
"221989","020505","002"
"221996","Other","000"
"221997","020505","001"
"222003","011529","002"
"222008","Other","000"
"222014","Other","000"
"222019","020358","003"
"222020","070920","001"
"222021","020358","002"
"222033","Other","000"
"222045","Other","000"
"222050","021098","001"
"222054","088617","001"
"222055","Other","000"
"222067","Other","000"
"222129","040355","001"
"222130","083082","002"
"222141","075796","001"
"222142","075615","001"
"222143","075615","001"
"222151","075673","001"
"222159","075673","001"
"222167","020702","002"
"222168","020702","003"
"222169","074488","001"
"222173","074488","002"
"222174","074390","001"
"222178","074723","001"
"222191","073290","001"
"222206","072712","001"
"222207","072713","001"
"222211","019304","004"
"222215","020239","002"
"222217","019508","001"
"222218","020305","001"
"222222","013993","001"
"222224","018107","001"
"222226","018963","001"
"222229","075805","001"
"222230","075805","002"
"222232","Other","000"
"222235","Other","000"
"222236","Other","000"
"222237","050734","001"
"222243","050734","001"
"222244","Other","000"
"222246","050734","001"
"222247","050734","001"
"222248","050734","001"
"222252","050734","001"
"222256","020297","003"
"222257","020397","002"
"222261","020829","002"
"222265","075366","001"
"222284","075845","001"
"222285","Other","000"
"222287","040411","001"
"222289","040411","002"
"222293","071206","001"
"222296","071207","001"
"222298","088134","001"
"222301","074984","004"
"222302","071590","001"
"222303","073191","001"
"222306","081113","001"
"222308","073524","001"
"222319","075555","001"
"222337","075288","002"
"222342","040120","002"
"222343","040120","001"
"222357","040351","001"
"222359","075502","001"
"222360","075502","001"
"222366","Other","000"
"222367","Other","000"
"222368","Other","000"
"222394","Other","000"
"222398","Other","000"
"222409","061773","003"
"222420","020658","006"
"222423","050641","001"
"222426","020658","006"
"222429","040350","003"
"222437","Other","000"
"222438","020987","001"
"222441","071258","001"
"222442","084903","002"
"222447","Other","000"
"222450","086223","001"
"222452","074467","002"
"222455","Other","000"
"222459","Other","000"
"222466","050522","001"
"222479","075551","003"
"222480","064150","001"
"222481","076268","001"
"222482","015500","002"
"222484","Other","000"
"222485","062676","001"
"222486","081113","001"
"222487","075138","003"
"222488","073456","001"
"222490","018659","001"
"222491","075517","001"
"222492","075551","002"
"222493","075551","001"
"222499","Other","000"
"222517","086024","001"
"222518","020950","001"
"222526","020475","001"
"222527","019543","001"
"222528","019810","002"
"222529","019888","001"
"222530","020690","002"
"222532","020771","001"
"222536","018741","001"
"222538","021073","002"
"222539","020872","004"
"222540","020646","001"
"222541","020646","002"
"222542","020646","005"
"222545","020646","003"
"222565","Other","000"
"222572","Other","000"
"222606","Other","000"
"222607","Other","000"
"222609","Other","000"
"222610","Other","000"
"222613","Other","000"
"222618","Other","000"
"222626","Other","000"
"222630","074052","001"
"222635","071091","001"
"222637","019810","002"
"222639","074434","002"
"222640","074434","004"
"222643","074425","001"
"222644","012616","005"
"222645","Other","000"
"222646","071525","001"
"222649","072750","001"
"222650","088619","001"
"222653","Other","000"
"222654","Other","000"
"222655","088619","001"
"222656","088468","001"
"222657","088441","001"
"222661","011210","001"
"222662","040103","001"
"222678","021285","001"
"222679","021285","001"
"222690","084903","002"
"222711","040410","001"
"222724","083158","001"
"222724","Other","000"
"222726","050753","001"
"222727","075935","003"
"222730","075935","001"
"222731","075935","002"
"222736","020702","001"
"222756","Other","000"
"222761","Other","000"
"222770","083426","001"
"222770","084234","001"
"222781","020786","001"
"222788","Other","000"
"222800","040114","002"
"222802","072741","001"
"222802","073192","001"
"222804","Other","000"
"222805","050662","002"
"222810","Other","000"
"222814","040145","001"
"222817","040145","004"
"222817","040196","004"
"222819","040145","003"
"222821","040145","002"
"222836","074943","002"
"222853","Other","000"
"222867","Other","000"
"222872","018689","001"
"222872","018689","004"
"222874","016084","001"
"222888","961408","001"
"222889","018716","002"
"222891","016324","001"
"222895","Other","000"
"222900","040397","001"
"222902","040296","001"
"222909","080408","001"
"222909","Other","000"
"222911","040258","001"
"222920","076363","001"
"222922","088629","001"
"222930","070337","001"
"222932","089590","001"
"222935","010040","016"
"222936","009321","003"
"222939","050739","001"
"222955","074253","002"
"222955","Other","000"
"222956","075409","002"
"222961","075034","001"
"222962","075034","001"
"222963","075191","001"
"222964","075191","001"
"222965","074680","001"
"222966","074680","001"
"222969","074680","002"
"222972","050749","001"
"222993","086173","000"
"223007","071697","001"
"223012","075272","003"
"223016","075704","001"
"223018","Other","000"
"223022","083158","001"
"223022","Other","000"
"223034","083158","001"
"223034","088571","001"
"223034","Other","000"
"223082","Other","000"
"223083","Other","000"
"223090","040251","001"
"223091","050162","003"
"223095","020381","002"
"223102","074890","001"
"223103","075089","001"
"223105","074890","002"
"223106","074890","002"
"223107","074890","003"
"223110","075089","001"
"223111","074871","001"
"223112","074871","001"
"223113","083158","001"
"223113","Other","000"
"223114","074871","001"
"223115","074680","002"
"223116","074890","004"
"223117","083158","001"
"223117","088571","001"
"223117","Other","000"
"223118","074890","004"
"223119","074943","001"
"223120","075580","003"
"223121","075580","002"
"223122","075580","001"
"223123","074943","001"
"223124","075580","004"
"223137","075089","001"
"223141","074943","003"
"223142","074890","003"
"223143","074890","003"
"223155","074943","002"
"223158","074943","003"
"223160","075795","002"
"223162","050749","001"
"223164","075795","001"
"223167","083158","001"
"223167","083914","001"
"223167","Other","000"
"223172","Other","000"
"223173","083158","001"
"223173","Other","000"
"223174","083158","001"
"223174","Other","000"
"223197","083158","001"
"223197","Other","000"
"223202","083158","001"
"223202","083914","001"
"223202","Other","000"
"223209","050739","001"
"223214","065044","001"
"223215","065044","002"
"223222","083158","001"
"223222","Other","000"
"223223","012827","001"
"223228","083158","001"
"223228","083914","001"
"223228","Other","000"
"223229","073250","001"
"223234","011210","001"
"223236","019670","001"
"223245","075768","001"
"223247","074151","003"
"223250","062854","001"
"223251","062761","001"
"223252","074686","001"
"223254","074613","001"
"223255","074388","001"
"223256","018659","002"
"223257","074896","003"
"223259","074434","002"
"223264","Other","000"
"223265","074277","001"
"223266","073456","001"
"223267","071482","001"
"223268","075395","002"
"223275","074869","002"
"223276","074984","002"
"223277","089438","001"
"223279","074984","003"
"223280","071669","001"
"223286","050777","002"
"223287","050777","001"
"223287","Other","000"
"223298","070980","001"
"223318","074250","003"
"223318","074340","002"
"223322","019129","003"
"223322","071251","002"
"223323","020505","004"
"223327","Other","000"
"223330","073673","001"
"223332","074100","002"
"223337","020634","002"
"223338","072824","001"
"223338","073092","001"
"223345","074132","002"
"223346","018596","001"
"223347","020235","002"
"223350","020381","004"
"223351","020151","003"
"223356","075591","001"
"223360","Other","000"
"223363","Other","000"
"223364","Other","000"
"223366","Other","000"
"223367","040099","001"
"223374","075877","002"
"223375","075877","001"
"223379","083158","001"
"223379","088571","001"
"223379","Other","000"
"223390","083158","001"
"223390","088571","001"
"223390","Other","000"
"223391","Other","000"
"223392","Other","000"
"223395","Other","000"
"223396","Other","000"
"223397","Other","000"
"223406","075750","001"
"223408","075750","002"
"223409","075750","003"
"223410","075750","004"
"223416","050723","001"
"223441","072076","001"
"223442","019488","002"
"223444","083173","002"
"223453","021223","001"
"223462","020067","003"
"223476","020067","003"
"223477","020067","002"
"223480","074220","001"
"223486","065044","001"
"223490","020067","002"
"223491","065044","002"
"223495","018164","003"
"223500","017581","004"
"223501","017581","003"
"223504","017581","002"
"223512","Other","000"
"223517","Other","000"
"223555","021259","001"
"223563","074983","001"
"223564","075811","001"
"223571","075906","001"
"223573","071800","001"
"223576","088088","001"
"223577","074584","002"
"223580","074464","001"
"223581","075482","001"
"223599","017970","001"
"223601","020639","002"
"223603","Other","000"
"223609","009218","018"
"223619","050711","001"
"223621","070044","001"
"223627","021073","003"
"223631","074819","001"
"223639","021324","001"
"223641","070033","001"
"223644","074874","001"
"223645","072579","001"
"223647","Other","000"
"223649","020504","001"
"223652","081214","001"
"223654","Other","000"
"223658","Other","000"
"223659","075500","001"
"223680","075500","004"
"223681","019777","005"
"223683","075500","002"
"223685","075500","003"
"223686","Other","000"
"223688","021231","001"
"223690","075664","001"
"223691","Other","000"
"223693","015034","003"
"223786","020639","005"
"223841","021283","001"
"223845","021283","003"
"223846","021283","002"
"223853","075547","001"
"223854","074225","002"
"223854","074700","002"
"223855","074225","003"
"223855","074700","003"
"223856","074225","001"
"223858","020291","001"
"223859","Other","000"
"223860","075547","001"
"223861","075858","001"
"223862","075858","001"
"223869","040368","001"
"223899","075622","001"
"223901","075651","001"
"223902","075622","001"
"223905","075651","001"
"223907","075812","001"
"223911","075812","001"
"223926","017001","001"
"223958","080408","001"
"223958","083158","001"
"223958","088571","001"
"223958","Other","000"
"223964","083158","001"
"223964","Other","000"
"223999","020364","004"
"224003","075501","002"
"224003","075657","002"
"224013","020496","003"
"224021","075657","003"
"224023","Other","000"
"224031","075124","002"
"224031","076151","001"
"224059","075402","001"
"224064","Other","000"
"224065","075402","001"
"224084","075403","001"
"224095","075403","001"
"224120","Other","000"
"224125","020729","002"
"224127","Other","000"
"224128","088294","001"
"224128","Other","000"
"224129","018304","001"
"224129","083158","001"
"224129","Other","000"
"224130","050779","002"
"224148","020312","002"
"224149","020312","001"
"224156","020729","001"
"224159","018976","004"
"224187","021223","001"
"224188","071428","001"
"224189","071427","001"
"224190","070325","001"
"224191","070323","001"
"224192","074215","002"
"224194","075150","003"
"224195","075150","002"
"224196","070920","001"
"224197","070152","001"
"224199","Other","000"
"224200","084769","001"
"224201","083116","001"
"224204","089718","001"
"224221","021281","001"
"224226","088294","001"
"224226","Other","000"
"224227","083158","001"
"224227","Other","000"
"224230","Other","000"
"224233","060582","001"
"224243","Other","000"
"224244","083158","001"
"224244","083914","001"
"224244","Other","000"
"224245","083158","001"
"224245","088571","001"
"224245","Other","000"
"224246","075618","001"
"224247","075618","001"
"224250","Other","000"
"224251","Other","000"
"224260","075361","001"
"224261","040337","001"
"224262","020823","004"
"224267","019463","001"
"224268","019463","002"
"224270","040337","002"
"224273","040013","001"
"224273","088329","002"
"224282","Other","000"
"224288","040769","001"
"224288","081083","001"
"224294","020716","001"
"224295","088627","001"
"224295","Other","000"
"224298","040148","001"
"224298","040248","002"
"224298","040355","001"
"224298","040746","001"
"224302","021281","002"
"224306","075441","001"
"224307","Other","000"
"224308","040223","002"
"224308","040419","002"
"224308","040443","002"
"224308","040452","001"
"224308","085868","001"
"224308","088628","001"
"224310","021027","001"
"224322","040094","002"
"224322","040143","001"
"224322","040757","001"
"224323","040144","001"
"224323","040748","001"
"224323","081080","001"
"224338","074112","003"
"224338","074215","003"
"224339","040729","001"
"224339","089883","001"
"224339","089971","001"
"224345","Other","000"
"224362","006134","010"
"224367","Other","000"
"224383","Other","000"
"224385","040459","001"
"224385","087083","001"
"224385","088629","001"
"224385","Other","000"
"224386","075441","001"
"224390","Other","000"
"224471","Other","000"
"224476","075577","001"
"224477","075577","001"
"224479","021160","002"
"224487","Other","000"
"224489","Other","000"
"224500","Other","000"
"224502","085055","003"
"224504","075150","002"
"224507","020207","001"
"224512","018558","001"
"224515","075421","002"
"224519","088912","001"
"224521","Other","000"
"224529","070848","001"
"224539","021073","002"
"224540","Other","000"
"224541","018830","004"
"224565","020655","003"
"224568","074803","001"
"224570","020655","002"
"224571","020655","001"
"224572","020489","001"
"224573","020489","002"
"224574","075647","001"
"224575","Other","000"
"224579","075506","001"
"224585","040400","001"
"224587","040400","001"
"224593","040405","001"
"224597","040148","001"
"224604","017525","005"
"224606","072062","001"
"224608","040409","001"
"224610","072205","001"
"224611","072206","001"
"224616","075577","001"
"224617","075577","001"
"224630","089883","001"
"224631","040282","002"
"224632","040282","001"
"224633","085123","001"
"224647","071202","001"
"224647","080408","001"
"224647","Other","000"
"224651","050782","001"
"224652","075442","001"
"224663","021036","001"
"224667","Other","000"
"224685","075659","001"
"224695","Other","000"
"224698","075581","001"
"224698","075638","001"
"224699","075128","001"
"224699","075289","002"
"224702","017831","002"
"224710","075861","001"
"224714","075861","001"
"224733","087355","001"
"224781","021073","001"
"224795","075720","001"
"224797","075720","001"
"224847","Other","000"
"224895","018264","001"
"224900","019697","001"
"224901","020835","002"
"224903","019697","001"
"224904","020064","001"
"224911","020835","001"
"224938","008107","005"
"224943","074759","001"
"224946","015197","001"
"224946","075602","001"
"224947","011719","009"
"224948","020823","006"
"224951","011719","005"
"224954","011719","005"
"224956","019651","001"
"224957","Other","000"
"224960","011719","001"
"224972","Other","000"
"224973","075049","001"
"225003","020823","003"
"225006","Other","000"
"225009","040218","002"
